token_name,default_value,source_file,tier,formula,namespace,category,concept,property,component,element,variant,state,scale,mode,collisions
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-300,sourcesanspro-light-webfont,typefaces.scss,system,namespace.scale,system,,,,,,,,300,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-400,sourcesanspro-regular-webfont,typefaces.scss,system,namespace.scale,system,,,,,,,,400,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-500,false,typefaces.scss,system,namespace.scale,system,,,,,,,,500,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-600,sourcesanspro-semibold-webfont,typefaces.scss,system,namespace.scale,system,,,,,,,,600,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-700,sourcesanspro-bold-webfont,typefaces.scss,system,namespace.scale,system,,,,,,,,700,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-800,false,typefaces.scss,system,namespace.scale,system,,,,,,,,800,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-900,sourcesanspro-black-webfont,typefaces.scss,system,namespace.scale,system,,,,,,,,900,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-100,false,typefaces.scss,system,namespace.scale,system,,,,,,,,100,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-200,sourcesanspro-extralightitalic-webfont,typefaces.scss,system,namespace.scale,system,,,,,,,,200,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-300,sourcesanspro-lightitalic-webfont,typefaces.scss,system,namespace.scale,system,,,,,,,,300,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-400,sourcesanspro-italic-webfont,typefaces.scss,system,namespace.scale,system,,,,,,,,400,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-500,false,typefaces.scss,system,namespace.scale,system,,,,,,,,500,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-600,sourcesanspro-semibolditalic-webfont,typefaces.scss,system,namespace.scale,system,,,,,,,,600,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-700,sourcesanspro-bolditalic-webfont,typefaces.scss,system,namespace.scale,system,,,,,,,,700,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-800,false,typefaces.scss,system,namespace.scale,system,,,,,,,,800,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-900,sourcesanspro-blackitalic-webfont,typefaces.scss,system,namespace.scale,system,,,,,,,,900,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-display-name,Public Sans Web,typefaces.scss,system,namespace.component,system,,,,display,,,,,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-cap-height,362px,typefaces.scss,system,namespace.property,system,,,height,,,,,,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-stack,$font-stack-system,typefaces.scss,system,namespace,system,,,,,,,,,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-src-dir,public-sans,typefaces.scss,system,namespace,system,,,,,,,,,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-src-roman-100,PublicSans-Thin,typefaces.scss,system,namespace.scale,system,,,,,,,,100,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-src-roman-200,PublicSans-ExtraLight,typefaces.scss,system,namespace.scale,system,,,,,,,,200,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-src-roman-300,PublicSans-Light,typefaces.scss,system,namespace.scale,system,,,,,,,,300,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-src-roman-400,PublicSans-Regular,typefaces.scss,system,namespace.scale,system,,,,,,,,400,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-src-roman-500,PublicSans-Medium,typefaces.scss,system,namespace.scale,system,,,,,,,,500,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-src-roman-600,PublicSans-SemiBold,typefaces.scss,system,namespace.scale,system,,,,,,,,600,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-src-roman-700,PublicSans-Bold,typefaces.scss,system,namespace.scale,system,,,,,,,,700,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-src-roman-800,PublicSans-ExtraBold,typefaces.scss,system,namespace.scale,system,,,,,,,,800,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-src-roman-900,PublicSans-Black,typefaces.scss,system,namespace.scale,system,,,,,,,,900,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-src-roman-italic-100,PublicSans-ThinItalic,typefaces.scss,system,namespace.scale,system,,,,,,,,100,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-src-roman-italic-200,PublicSans-ExtraLightItalic,typefaces.scss,system,namespace.scale,system,,,,,,,,200,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-src-roman-italic-300,PublicSans-LightItalic,typefaces.scss,system,namespace.scale,system,,,,,,,,300,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-src-roman-italic-400,PublicSans-Italic,typefaces.scss,system,namespace.scale,system,,,,,,,,400,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-src-roman-italic-500,PublicSans-MediumItalic,typefaces.scss,system,namespace.scale,system,,,,,,,,500,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-src-roman-italic-600,PublicSans-SemiBoldItalic,typefaces.scss,system,namespace.scale,system,,,,,,,,600,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-src-roman-italic-700,PublicSans-BoldItalic,typefaces.scss,system,namespace.scale,system,,,,,,,,700,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-src-roman-italic-800,PublicSans-ExtraBoldItalic,typefaces.scss,system,namespace.scale,system,,,,,,,,800,,
$system-typeface-tokens-src-roman-italic-src-roman-italic-src-roman-italic-src-roman-italic-900,PublicSans-BlackItalic,typefaces.scss,system,namespace.scale,system,,,,,,,,900,,
$system-column-gaps-0,0,column-gaps.scss,system,namespace.category.scale,system,column,,,,,,,0,,
$system-column-gaps-1,1,column-gaps.scss,system,namespace.category.scale,system,column,,,,,,,1,,
$system-column-gaps-2,2,column-gaps.scss,system,namespace.category.scale,system,column,,,,,,,2,,
$system-column-gaps-3,3,column-gaps.scss,system,namespace.category.scale,system,column,,,,,,,3,,
$system-column-gaps-4,4,column-gaps.scss,system,namespace.category.scale,system,column,,,,,,,4,,
$system-column-gaps-5,5,column-gaps.scss,system,namespace.category.scale,system,column,,,,,,,5,,
$system-column-gaps-6,6,column-gaps.scss,system,namespace.category.scale,system,column,,,,,,,6,,
$system-spacing-grid-base,8px,grid-base.scss,system,namespace.category.concept,system,spacing,base,,,,,,,,
$neg-prefix,"""neg""",neg-prefix.scss,system,category,,prefix,,,,,,,,,
$system-spacing-em-small,0.5em,spacing-em.scss,system,namespace.category.variant,system,spacing,,,,,small,,,,
$system-spacing-em-1em,1em,spacing-em.scss,system,namespace.category,system,spacing,,,,,,,,,
$system-spacing-em-105em,1.5em,spacing-em.scss,system,namespace.category,system,spacing,,,,,,,,,
$system-spacing-em-2em,2em,spacing-em.scss,system,namespace.category,system,spacing,,,,,,,,,
$system-spacing-smaller-negative-neg-1px,-1px,spacing.scss,system,namespace.category.scale,system,spacing,,,,,,,1px,,1px:scale/scale
$system-spacing-smaller-negative-neg-2px,-2px,spacing.scss,system,namespace.category.scale,system,spacing,,,,,,,2px,,2px:scale/scale
$system-spacing-small-negative-neg-05,-0.25rem,spacing.scss,system,namespace.category.variant.scale,system,spacing,,,,,small,,05,,
$system-spacing-small-negative-neg-1,-0.5rem,spacing.scss,system,namespace.category.variant.scale,system,spacing,,,,,small,,1,,
$system-spacing-small-negative-neg-105,-0.75rem,spacing.scss,system,namespace.category.variant.scale,system,spacing,,,,,small,,105,,
$system-spacing-small-negative-neg-2,-1rem,spacing.scss,system,namespace.category.variant.scale,system,spacing,,,,,small,,2,,
$system-spacing-small-negative-neg-205,-1.25rem,spacing.scss,system,namespace.category.variant.scale,system,spacing,,,,,small,,205,,
$system-spacing-small-negative-neg-3,-1.5rem,spacing.scss,system,namespace.category.variant.scale,system,spacing,,,,,small,,3,,
$system-spacing-medium-negative-neg-4,-2rem,spacing.scss,system,namespace.category.scale,system,spacing,,,,,,,4,,
$system-spacing-medium-negative-neg-5,-2.5rem,spacing.scss,system,namespace.category.scale,system,spacing,,,,,,,5,,
$system-spacing-medium-negative-neg-6,-3rem,spacing.scss,system,namespace.category.scale,system,spacing,,,,,,,6,,
$system-spacing-medium-negative-neg-7,-3.5rem,spacing.scss,system,namespace.category.scale,system,spacing,,,,,,,7,,
$system-spacing-medium-negative-neg-8,-4rem,spacing.scss,system,namespace.category.scale,system,spacing,,,,,,,8,,
$system-spacing-medium-negative-neg-9,-4.5rem,spacing.scss,system,namespace.category.scale,system,spacing,,,,,,,9,,
$system-spacing-medium-negative-neg-10,-5rem,spacing.scss,system,namespace.category.scale,system,spacing,,,,,,,10,,
$system-spacing-medium-negative-neg-15,-7.5rem,spacing.scss,system,namespace.category.scale,system,spacing,,,,,,,15,,
